question_id,question_content,question_tags
1275642,i have been depressed stressed through my pregnancy with lots of crying is this going to hurt affect my baby,stress  crying  depression  pregnancy  melancholia
1275644,muscle  joint pain  fatigue  migraine  light sensitivity  cold hand feet  widespread burning sensation  scolios 5+ years dr says i hypochondriac labs normal,joint pain  migraine headaches  light sensitivity  migraine  lethargy  scoliosis  burning sensation
1275715,doc said i had ketonuria and in my blood test i had low potasium i eat normally and drink water so why is thatdoctor said i need urine test again,hypokalemia  klor con  slow k  potassium  micro k  low potassium  klotrix  klorvess  klorcon  ten k
1275896,i have a sharp stabbing pain in my left side and vagina not pregnant and no uti  what could this be,pregnancy
1276229,am i preg 5 day late brown spotting yesterday  fatigue  swollen breast light bleeding today no cramping i always have bad cramps and never late,lethargy  breast swelling
1276384,had my period april 5thapril9th i started spotting on april 14th light and today april 18th bleeding is increasing with cramps cause,menstrual period  menstrual cycle
1276414,nasal congestion  sneezing and runny nose  with upper back pain when breathing in deeply  with headache in front of head  is this cold related,rhinitis  stuffed nose  congested nose  back pain  headache  blocked nose  pain in the back  runny nose  upper back pain
1280139,can you tell me how i could get my workplace to try and understand my anxiety depression,feeling anxious  depression  anxiety
1282019,pain under left breast  below bra line in ribs while walking  moderate pace  what is this  constant fear of mi,myocardial infarction
1282340,last month period was just spotting  this month boogery blood severe cramps and ive been off bc for 1 yr 2 months negative pregnant test whats going on,
1282383,so ive been having signs of pregnancy such as breast tenderness  nausea  bloating  cramping  spotting  headaches and back pains could i be pregnant,abdominal bloating  nausea  headache  breast tenderness  pregnancy
1282715,in studies what works better for gad panic disorder and phobias clonazepam or xanex xr,generalized anxiety disorder  phobia  panic disorder  klonopin  xanax  flumazenil  clonazepam
1282821,i have daily headaches  my left leg is weaker and stiff an left foot tingles constantly clear ct 2011 brain tumour likely,headache  tingling  neoplasms  computed tomography
128283,both nipples have been erect without going down constantly for 7 days straight  nipples are sore though my breasts arent what could cause this,sore nipples  breastfeeding  erection
1283224,i had my period for two days  slightly lighter than normal  but filled tampons throughout could this be implantation bleeding,menstrual period  menstrual cycle
1283345,my vitamin b12 levels are pretty lowaround 80 pg mlis it possible i have anemia,vitamin b12 deficiency  low blood count  anemia  vitamin b12  vitamin b 12
1283649,seen dr forehead pressure only when stand fine laying down no headaches no vomit eyes hard to focus on far objects up close fine  brain tumor,vomiting  headache  neoplasms  brain tumor  emesis
1283847,past 2 months  one day of spottingheadaches  nausea  backaches  thickwhite discharge  tired  major bloating preg test says no i feel pregnant thoug,abdominal bloating  nausea  back pain  headache  backaches  pregnancy
1283910,sudden lwr r abdomen pain  moves twds upper abdomen sudden  worse after eating  nausea  vomiting  lost appetite  cant walk or sleep  fever help,vomiting  appetite  abdominal pain  fever  nausea  nausea and vomiting  sleep  emesis
1283981,i got my period like the first week on april a week later my boyfriend ejaculated outside my vagina and today i bleed implantation bleeding,menstrual period  menstrual cycle
1284333,if someone has pressure in the forehead but no headache pain  is that common for a brain tumor as well,headache  neoplasms  brain tumor
1284471,im 37 week pregnant i have diairrea over 48 hours now also bad cramps in belly an back pain is it start of labour,back pain  pain in the back  labor  pregnancy
1284591,menses due on 14 4  spotting 15 4 red blood 1617 4 red blood mix w stringy v discharge n tiny clots nausea  headache on and off is it rly menses,nausea  menses  headache  menstrual period  menstrual cycle
1284638,i have mirena as a result no period in 2 yrs now cramping and light spotting x4 days  mild to moderate pain that is worse on my right side,mirena
1284677,ive had stomach sensitivity uncomfort for 6days having nausea in the morning  and loss of appetite but no vomitting diarrhea fever wht can it be,vomiting  nausea  appetite  diarrhea  fever  loose stools  loss of appetite
1285164,red rash on the tops of my feet  not bumpy  burned 14 days  itched next 3  now looks blistered peeling tried hydrocortisone cream had worn new pair of shoes  thought maybe allergic not getting bet,rash  skin rash  hydrocortisone  topical steroid  hytone  hydrocortisone cream  synacort  hycort  dermolate  cortizone
1285326,im 22  and not normally sexually active i had sex with a friend a little over a week ago  and have now missed my period is it possible im pregnant,sex  pregnancy  menstrual period  menstrual cycle
1285676,broke fibula and grade 2 ankle sprain 6 week ago pain and swelling still no surgery nec cant walk normal on foot without boot is this normal,sprains and strains  ankle sprain  sprain  surgery
1285899,a landed on my leg while my knee was straight and my knee hurt and the next day hurt but no swelling could i have torn my acl it was like a 1foot fall,knee pain
1286029,i m 12 weeks pregnant for last 2 days i m feeling mild cramp no bleeding in lower abdomen uterus this is 1st pregnancy after icsi  is this normal,pelvic pain  second trimester pregnancy  pregnancy
1286173,i had an anterior cruciate ligament reconstruction last year in july 2013 and in june now im goin to fix my meniscuswhen can i play soccer again,sports medicine  wellness and lifestyle  orthopedic surgery
1286352,i have some red pimples on my buttockhow can i get rid if them,acne  pimples
1286427,my 14yo son had swollen lymph nodes in his groin  rash on his face  shortness of breath  night sweats and loss of appetite,appetite  skin rash  rash  rash on groin  swollen glands  night sweats  breathlessness  enlarged lymph nodes  loss of appetite  sweating at night
1286473,after 1 cup of coffee my urine smells like a coffeehouse no matter how much water i drink even 3 hours after 1 cup what is this is it normal,urine  smelly urine
1286677,im still hurting really bad i take hydrocodone 10 325 qid tramadol 2 qid  baclofen 10 qid its knee  back from a mva 7yrs ago what else can i do,ultram  tramadol  lioresal  hydrocodone  baclofen
1287299,can someone read these heart beats on ecg http:  googl dro6ws  http:  googl ajbgdq  http:  googl hrdz9r pacs or pvcs sorry for not very clear,electrocardiogram
1287445,burning pain in left shoulderblade  comes around just below armpit and into left chest breast  doc says heart is fine muscular,burning pain
1287673,there are days every month  from period to ovulation day where my body feels sexually aroused would pregnancy be achieved b c of my sexual arousal,ovulation  pregnancy
1288100,passed 2 small blood clots around expected period time 6 days later had a positive hpt were the blood clots implantation bleeding,blood clot  home pregnancy test
1288305,lately i have had a lot of pain in the ribcage just below left breastdoc says heart ok shoulderblade  left breast ache on occassion cant reproduce,breast ache
1288510,6 months of stomach bloating and cramps i look 56 mo pregnant fatigue  nausea  filling of fullness  night sweats not ovarian cysts what is it,abdominal bloating  nausea  night sweats  ovarian cyst  lethargy  pregnancy  sweating at night
1288773,small  sporadic bumps on neck  sometimes on my cheeks red  very itchy  but are painful when scratched they cant squeezed like pimples  any ideas,acne  pimples  severe itching
1288865,i have a small lower jaw and my doctor has advice for braces to make a gap for two teeth on both sides to implant how long  it take to get 6 mm gap,small lower jaw  implant  braces
1288981,had flu then persistent sinusitis also have scars in lungs asthma can any of these cause lung pain its intermittent  both sides of upper chest,sinusitis  fl  asthma
1289003,can clinical depression cause all day fatigue  drowsiness and general weakness even after waking up until bed time i fear ms for extreme fatigue f 32,sleepiness  drowsiness  depression  exhaustion  multiple sclerosis  lethargy
1289004,webeen trying to conceive for the month of april i havent had my period and the doctors urine pregnancy test came back negativecould i be pregnant,trying to conceive  pregnancy test  urine  pregnancy  menstrual period  menstrual cycle
1289051,i use salbutamol for asthma bt it has been causing me tremors  please suggest some other drug which comes as inhalor not nebulizer as its  unavailable,tremor  asthma  inhaler  nebulizer
1289081,blood coming out from cough and sore throat from last 6 months diffuculty swallowing and some time blood comes out from nose also,throat pain  sore throat  cough
1289091,can you suggest a bronchodilator which doesnt cause tremors n has least side effects n is effective against asthman shld b an inhalor as its easy,asthma  tremor  inhaler  bronchodilator  levalbuterol
1289255,numbness and tingling in fingers of right hand and also a burning sensation pain in upper arm and joints of right arm what could this mean,tingling  burning sensation  finger tingling  numbness  numbness and tingling
1290184,random stabbing pains in lower left breast and in rib cage just below left breast  doc says heart is fine cannot reproduce  any thoughts,
1291056,occasional blood in stool  nausea  bloating  fullness  and fatigue hida 83%  colonoscopy polyp normal  small hepatic liver cyst why still symptoms,abdominal bloating  nausea  lethargy  blood in stool  gastrointestinal bleeding  digestive bleeding  colonoscopy  feces  hida scan  polyp
1291209,can chiari get worse with ehler danlos daily headaches  new tinnitus and pulsating in head  tingling fingers and toes constantly 3 yrs was 5mm hernia,headache  tingling  hernia  ringing in ears  tinnitus
1291492,palpitations from anxiety per doctor  seem to be more severe lately entire chest seems to flutter also worse on exhaling after deep breath normal,feeling anxious  palpitation  anxiety
1291833,can tmj cause painful symptoms ear  eye  head  neck even when the jaw itself only has occasional or mild discomfort,tmj syndrome
1292162,treated for pleurisy 2 weeks ago with steroids and amoxicillin i am worse now with pain shortness of breath  dry throat and cough and nasal congestion,stuffed nose  cough  congested nose  pleurisy  blocked nose  breathlessness  steroids  amoxil  amoxicillin
1292385,i have a large bump on the front of my scalp  a dime size lump just in front of my ear  and an almost golf ball size lump on my neck whats wrong,golf
1292536,carrying in groceries  one sharp pain in left breast  doc says heart is fine  muscular,
1292620,bought 2 cats 7months ago now i have nasal allergy leaving me sneezing with runny nose but not on a daily basis and my eyes are fine  is it cat allergy,rhinitis  hypersensitivity  cat allergy  nasal allergy  runny nose  allergies
1293087,i am no longer achy but still experiencing really bad painful sore throat with cough and no white on tonsils swollen roof of mouth and facial pressur,body aches  prodrome  viral infections
1293854,i have itp  tested for rheumatoid arthritis 3 months ago  negative past 2 weeks ive got deep pain in arms  wrists  thighs  ankles  hips knees ra,arthritis  painful joints  ra  rheumatoid arthritis  itp  rheumatism
1294003,is it normal for a 4 month old breast fed baby to poop 6 or more times a day,feces  breastfeeding  bowel movement
1294046,ive been having nausea  extreme hunger  fatigue  abdominal flutters   mild dizziness 6 months before my implanon comes out what should i do,appetite  dizziness  nausea  lethargy  implanon  nexplanon  vertigo
1294283,my period is about two weeks late  lots of clear cervical mucus  bloating  fatigue 4 weeks ago  pink to brown spotting  peeing a lot neg pregnant test,abdominal bloating  polyuria  lethargy  menstrual period  menstrual cycle  micturition  urine
1294304,lump on left jaw line  maybe half a grape size  my wisdom tooth is shifting  my gums are irritated just wondering if its a lymph node or something bad,
1294440,my cheek got big and swollen after popping my pimple my face looks like someone punch it,pimples
1294609,would hiv symptoms appear days after exposure n last over a month got std test done month after but neg sore w red bumps back of throat still there,std  sexually transmitted infections  sexually transmitted diseases  human immunodeficiency virus  red bumps  hiv
1295268,fever  body aches  vomiting and chills could this be the flu,vomiting  influenza  fever  fl  body aches  emesis
1295305,fever  yellow mucus in nose  headache  body pain  nausea  sore throat  eyes ache from behind them what is it im sick slight red rash on chest,throat pain  sore throat  skin rash  headache  rash  nausea  fever  rash on chest
1296161,i keep getting a weird tingly burning sensation at the tops of both breastsnot pain  discomfort doc says heart okupper back pain anxiety ideas,feeling anxious  back pain  burning sensation  upper back pain  pain in the back  anxiety
1297609,please recommend the best medicine of chest tightness and shortness of breath and asthma,asthma  chest pain  breathlessness  chest tightness
1302169,what to do if i have a cold runny nose and congestion but no sore throat i dont smoke and never have the spot doesnt itch or hurt any idea what it could be,rhinitis  sore throat  throat pain  runny nose
1302663,what do you suggest if i have bumps  scars  and redness from acne on my face could i use rosacea treatment to get rid of it,acne  pimples  rosacea  facial pimples
1305496,1 faint +ve hpt 11days after period duefollowed up with 7 negative beta hcg tests from 3 diff labs over a period of 9 weeks after thatam i pregnant,pregnancy  home pregnancy test
1305588,daily occipital headaches  pulse in head  pain at base of skull rt side  muffled hearing  dizzy looking causes,dizziness  headache  hearing loss  ehlers danlos syndrome
1305629,pcos  on metformin 1 normal cycle on 3 12 3 weeks late 4 positive hpt  2 negative blood tests sore breasts  dizziness  nausea  fatigue am i pg,dizziness  nausea  polycystic ovary syndrome  breast pain  lethargy  home pregnancy test  glucophage  metformin  vertigo
1305860,after 2 weeks of shortness of breath i was coughing up thick green phlegm for two days now yesterday i couldnt cough phlegm but coughed 1 tsp of blood saw doc two days before says viral still sob,cough  breathlessness
1306012,have scalp psoriasis  suddenly have round itchy bumps on upper arm kind of in a row  is this psoriasis too,itchy rash  psoriasis  scalp psoriasis
1306137,what would cause a pain in left chest just above breast to the left of sternum feels like someone pushing down with two fingers doc says heart ok,
1306199,ive been feeling movements in my stomach like a little pressure and kicking but negative urine test and i have periods every month,urine
1306514,foamy urine for 4 months24 hour urine protein 121 mgdipstick faint trace albuminepididymis 5 mmflank  painserum creatinine 12kidney disease,kidney diseases  protein  urinalysis  serum creatinine  urine  urine protein  flank pain  creatinine  albumin
1306798,my 5mth old has a cold i think he had it for about a wk but now hes sneezing  with a runny nosewhich is sticky  a cough could it be allergies,rhinitis  cough  hypersensitivity  runny nose  allergies
1306804,my 5mth old has a coldi think he has a runny nosewhich is sticky  cough   sneezingcould it be a cold or allergies  it been like this for a wk,rhinitis  cough  hypersensitivity  runny nose  allergies
1306845,how variable can the pain and symtpoms be with small fiber neuropathy,neuropathy  nerve damage  fiber
1307164,intermittent feeling of ball or lump in left shoulderbladepinching on top of breasts today entire left breast felt pinching sensation ideasfear mi,myocardial infarction
1307525,can i be pregnant if my period is two days late and i have sore stomach and diarrhea,diarrhea  loose stools  menstrual cycle  menstrual period  pregnancy
1307606,chest ct clr in jan  chest pain on touch in ribs symtricly opposite ~4mnths  back pain with bending neck frwrd~10mnths smoker  lung cancer,chest pain  back pain  chest tightness  chest pressure  cancer  lung cancer  angina  computed tomography  ct of chest  pain in the back
1307680,precum might have enterd in my vagina by finger while hand jobcan i get pregnent i had 8 emegency contracptiv pills soon after it,
1307971,my blood pressure is normal but my heart rate is high  what does that mean  what kind if doc do i need to see  i do feel dizzy all the time,dizziness  heart rate  blood pressure
1308035,im 6 weeks pregnant and i have no pregnancy symptoms except tender breast sore and my hcg beta level is 221 and my progesterone level is 285 are these  levels normal am i pregnant,progesterone level  progesterone  pregnancy
1308146,i stopped taking my 28 cycle bc mid packcan i ovulate after i stop taking my pills  still have a period afterwards and still be pregnant,ovulation  pregnancy  menstrual period
1308234,chance of getting pregnant had sex the day after my period ended but the condom broke i took plan b pill 30min afte and used spermicidal lube,sex  pregnancy  menstrual period  menstrual cycle  levonorgestrel  getting pregnant  condoms
130838,had  stress  echo  and ekg tests done about a year ago with normal results except the occasional tachy bouts hard  painful pvcs of late  dangerous,stress  feeling anxious  smoking  stress echocardiography  alcohol  avoiding caffeine  echo  electrocardiogram  caffeine
1308865,i had many small  itchy red bumps on both legsthey appeared a week ago this morning  no itch  not red  but each bump now has a white halo help,itchy rash  red bumps
1309028,i have taken a few birth control pills a few hours late sometimes i have never missed a pill  i also have had unprotected sex could i get pregnant,sex  pregnancy  oral contraceptive  contraception  birth control pills  birth control
1309408,have diarrhea and stomach virus do i have to use back up contraception im taking mononessa birth control pills,loose stools  stomach fl  diarrhea  gastroenteritis  virus  mononessa  oral contraceptive  contraception  birth control pills  birth control
1309431,can a gluten allergy cause small fiber  neuropathy to worsen or cause small fiber neuropathy as an underlying cause,neuropathy  nerve damage  hypersensitivity  gluten insensitivity  gluten allergy  gluten  fiber  allergies
1309599,late period  regular 3034 day cycle now day 40 spotted dark discharge day 26 27 negative pregnancy tests can i be pregnant no other signs ttc:,trying to conceive  delayed menstrual period  pregnancy
1310075,my baby is 11 weeks old  acid reflux  similac spit up for 5 weeks now she has been vomiting curdled milk for 2 weeks now help,vomiting  reflux  similac  milk based infant formulas  emesis  acid reflux
1310161,implantation bleeding or really light period on bc very light bleeding brownish red for 2 days on white pills no tampon need neg hpt result,light periods  home pregnancy test
1310223,how quick can small fiber neuropathy progressi exercise 34 times week what can i do stop the progression of idiopathic small fiber neuropathy,nerve damage  neuropathy  coq10  idiopathic  fiber  exercise
1310441,why when i get a headache the top right of my forehead swells up like i hit my head my eye is blurry and it feels like ive been stabbed in the head,headache
1310754,diagnosed with bladder infection 56 weeks pregnant severe abdominal pain and vomiting should i go back to the er if my symptoms havent resolved,vomiting  abdominal pain  abdominal discomfort  severe abdominal pain  belly pain  bladder  pregnancy  emesis  bladder infection
1310759,ra factor@17  crp@57  co2@20  salbumin@42  altgpt@59  vitb12@1189  vitd@167  iron sat@16% normal eval for ra have fibro waiting on ana ccp,fibromyalgia  ra  rheumatoid arthritis  iron  vitamin b 12  sgpt  vitamin d  co2  c reactive protein  ana
1310787,is it normal to experience abdominal cramps menstrual cramps with nausea at 28 weeks of pregnancypain increases with activity and decreases with rest,stomach cramps  nausea  dysmenorrhea  menstrual pain  menstrual  pregnancy
1310997,will corticosteroids intensify the symptoms for hypothyroidism like fatigue   headaches i have all symptoms for low thyroid but bloodtest says negtiv,headache  underactive thyroid  hypothyroidism  lethargy  corticosteroids
1311025,what other options do i have if gabapentin and pregabalin dont help nerve pain,neuralgia  nerve pain  pregabalin  neurontin  nerve  lyrica  gabapentin
1311091,i saw my gyn yesterday for a uti and am on macro bid now but overnight developed fever  cough and chest pain is this ok or something worse,fever  cough  chest pain  chest tightness  chest pressure  angina
1311184,what would cause burning pain in left shoulderblade  under armpit in left rib cage along bra line  under left breast  and in left side arm near bicep,burning pain
1311430,last night i had a low fever 9941011 with a headache  sore throat  stiff neck and back with pain now i have right abdominal pain time for the er,throat pain  abdominal pain  sore throat  abdominal discomfort  fever  headache  stiff neck  belly pain
1311622,how to manage strong side effects of corticosteroids pills for respiratory  sarcodosis and also for long term treatment,sarcoidosis  respiratory system  corticosteroids
1312151,brown discharge for 2 days 1week b4 periods due didnt hav any sexual intercourse 4 past 2 months had periods last 2 monthswhat could be the reason,sexual intercourse
1312169,could numbness and tingling at finger tips of pinky be due to a wrist sprain hand surgeon said i had no clinical findings for ulnar compression,sprains and strains  tingling  numbness  numbness and tingling  sprain  hand surgeon  compression
1312287,daughter and i have itchy pus rash  started on my arms  hers on face her dr diagnosed pityriasis rosea using contaminated water septic cause rash,rash  skin rash  pityriasis rosea  pus  water pollution
1312327,lots if gases  bloating and when stool normal but with mucus reaches the anus i find strain to release it where it goes back and forth  what is it,abdominal bloating  feces
1312730,my eyes started itching n watering esp while sleeping  used to turn red couldnt stare at the tv for long was prescribed pataday solnwat is it,sleep  olopatadine
1312752,can hair bumps on your vagina be itchy  or becomes itchy when dry   and can you have a few of them from shaving and using veet hair removal cream,hair removal
1312910,lost unintentional weight  nausea  vomiting  flank r pain + lwr abdomen pain  decresed appetite  chills  hot flashes  fever comes goes whatcan this behelp,vomiting  appetite  nausea  abdominal pain  fever  hot flashes  nausea and vomiting  emesis
1312952,pregnancy is it possible to get pregnant if precum is on fingers  then fingers inserted in the vagina,semen  pregnancy
1312970,histopath of breast mass shows papillary neoplasm while that of the lymph node shows adenocarcinoma is it possible that this is hodgkins lymphoma,neoplasms  lymphoma  adenocarcinoma
1313037,can allergies cause elevated wbc of 12 its been a rough season on zyrtec singulair astelin nasonex and ativan for anxiety,feeling anxious  hypersensitivity  leukocytosis  zyrtec  montelukast  singulair  nasonex  white blood cell  cetirizine  azelastine
1313095,is pain common with small fiber neuropathy,neuropathy  nerve damage  fiber
1313119,missed period week later started bleeding  lasted 3 days two days after my missed period took a neg pregnant test sore breasts white bumps on nipples,missed period  breast pain
1313336,could i be pregnant had unprotected sex last month  now missed period  headaches  nauseous  bloated  thin milky discharge  fatigue  hot all the time,abdominal bloating  headache  nausea  missed period  lethargy  pregnancy  menstrual cycle  sex  menstrual period
1313621,inflammation of carotid arteries  i have pain in the right side of my neck i was told there was nothing that can be done except antinflamatory meds,inflammation  artery
1313791,can ibs cause extreme nausea  diarrhea  weakness   fatigue,nausea  loose stools  diarrhea  irritable bowel syndrome  lethargy
1313848,first was thot to be bells palsy  had mri  brain  sonogram  carotid artery  vascular  but swelling more chin  down neck very painful   numbness also,ubells palsy  palsy  numbness  paralysis  mri of brain  mri  magnetic resonance imaging  sonogram  artery
1314853,lumbar mri showed n impingement @ l5s1  poss surgeryd be microdiscectomy to remove extruded part w  min recovery now symptoms indicate l3l4 impingement too how would this change poss surgery recovery,surgery  mri  microdiskectomy  magnetic resonance imaging
1317309,grade i spondylolisthesis and degenerative diffusely bulging disc at l5s1 with bilateral foraminal stenosis  what to do,spondylolisthesis  spinal stenosis  bulging disk
1317510,my bf got red pin point bumps on the head of his penis is it an allergic reaction the the condom or is it an std,std  sexually transmitted infections  sexually transmitted diseases  allergic reaction  allergies  condoms
1317736,im feeling symptoms of pregnancy  does drinking a margarita can affect the embryo if im pregnant even if i never drink alcohol,pregnancy  alcohol
1317836,what would cause pain in left shoulderblade  ribs  and in left chest at and below braline doc says heart oksome pain down arm to fingers,
1318444,anxiety disorder on zoloft 50mg  ativan 05mg have suicidal thoughts but i do not feel that depressed what to do  see my pysch doctor,feeling anxious  depression  anxiety disorder  thoughts of suicide  zoloft  melancholia  ativan  sertraline  anxiety
1318594,protected sex three months 1 normal period  1 lighter period second period i felt nausea for two weeks i now have thick white discharge pregnant,menses  nausea  pregnancy  menstrual period  menstrual cycle  sex
1318609,i sprained my ankle 4 weeks ago but still have little swelling and pain when i walk or move my foot how much time should it take to heal and how,ankle sprain  sprain
1318706,i have adpkd 24 y o and trying to gain muscle  my creatine clearance is 87ml min bun and creatinine are normal  how much protein can i take in grams,polycystic kidney disease  creatinine  protein  creatine  blood urea nitrogen
1318717,my period has never been irregular but now it was late  i have pink spotting  cramps then no blood my husband and i never use protection am i pregnant,pregnancy  menstrual period  menstrual cycle
1318759,have a disturbance below my jaw feeling like swollen and my face feels like numbness is it salivary gland infection or something else,salivary gland infection  numbness  salivary gland
1318812,i had a dentist do a complex filling  in my tooth a year or 2 ago sinds then i got this swelling  it doesnt hurt but iets there what doe you think it i,
1319243,for 2 yrs i have had regular headaches  with right foot tingling  left calf and foot muscle stiffness recently likely to b brain tumour or ms,headache  stiffness  neoplasms  tingling  multiple sclerosis  muscle stiffness  foot tingling
1319504,i have had lower left abdomen pain and gas and bloating,abdominal pain  abdominal bloating
1319682,woke up with diarrhea  stomach bug every time i am going to be sick  i get shakey  why no fever  just nausea  upset stomach and diarrhea,diarrhea  stomach fl  fever  gastroenteritis  loose stools  nausea  stomach discomfort  upset stomach
1319694,are symptoms such as persistent pelvic pain  bloating  etc a sign of ovarian cancer,abdominal bloating  pelvic pain  cancer  ovarian cancer
1319695,hi i have suffered for a couple of years with arm rashes it is sore  itchy and has scared my arms i have used different creams but hasnt work,skin rash  rash
1319949,i had diangosis with gastritis 3weeks ago  i took ppi for 2 weeks  burning goes but i still has generalized abdominal pain even in chesst that goes  come,abdominal discomfort  abdominal pain  belly pain  gastritis  proton pump inhibitor
1320462,my ultra sound showed fluid in lower uterus or abdomen  possibly localized blood what does this mean and what could be the cause,
1320971,my boyfriend is really depressed and he doesnt want to listen to nobody anymore he wants to take higher dosage of antidepressants is it ok,depression  melancholia  antidepressants
1321383,i had a endoscopy revealed chronic antral gastritis  can you explain this diagnosis  what is a good diet plan as i have constant dull pain,gastritis  endoscopy  diet
1321797,complaining of fatigue constantly ferritin low for past 5 years range 620 recent blood test hemoglobin 134  rd 148  ferritin 10 not anemic,lethargy  anemia  ferritin
1321931,diagnosed with bacterial infection culture prescribed antibiotics havent taken them but now i feel my glands are swollen whats wrong,bacterial infections  bacteria  antibiotic
1322322,took a plan b pill 3 weeks ago and started birth control 2 weeks ago when can i expect a period its already 2 days lategot neg pregnancy test preg,pregnancy test  pregnancy  levonorgestrel  contraception  birth control
1322553,i had vitamin b12 deficiencythe levels are fone now 450pg mli eat 1500 mcg dayhow long can i continue,vitamin b12 deficiency  vitamin b12  vitamin b 12
1322926,i am 28 my moms mom died at 61 from breast cancer and my mom at 46 had abnormal mam with normal ultrasound says its lymph node what does that mean,breast cancer  breast carcinoma  cancer  mammogram  sonogram
1323120,yellow stools  sometimes loose watery bilirubin in range  amylase  lipase normal and alkaline phosphatase in range ultrasound shows normal g bladder and main ducts liver normal no jaundice,jaundice  yellow skin  yellow eyes and skin  yellow stools  lipase  sonogram  feces  bladder  bilirubin  amylase
1324669,what to do if i have head eye ear tooth jaw ache only on left side of face,
132559,could eating less after wisdom teeth cause more frequent urination,teething  polyuria  frequent urination  micturition  urine  more frequent urination  wisdom teeth  urination  feeding
1328621,tight throat for four weeks  deep cough for 4 days cough feels deep in left lung sore throat for 7 days  internally sore down to esophagus area,throat pain
1328724,during a ct colonoscopy can your pancreas liverkidneys be seen also too be evaluated so any problem may be seen other than just the colon,computed tomography  colonoscopy
1328853,changed bc 2 weeks before my period i have been emotional  bloated  sore breast  but theres a dried up white crust in my underwear pregnant pms,premenstrual syndrome  breast pain  pregnancy  menstrual cycle  emotion  menstrual period
1328898,how should i alleviate idiopathic small fiber neuropathy pain,neuropathy  nerve damage  idiopathic  fiber
1329253,i get head makes then dizzy spells and see height spots that turn to black if i do not sit down will fall down what do that mean,dizziness  height
1329412,20 year old female whos drank nothing but soda since age 7 i have shortness of breath  burning chest pain  pain under right rib gallbladder help,chest pain  chest tightness  chest pressure  breathlessness  angina
1329477,will metformin cause a vitamin b deficiency,vitamin b deficiency  vitamin b blood level  metformin  glucophage
1329652,im 4 days late for my period  its usually regular my breasts are sore and i have had cramping so i took a pregnancy test 2days ago an was negative,pregnancy test  pregnancy  menstrual period  menstrual cycle
1329826,if my rbc is slightly elevated  hemoglobin and hemocrit are normal with low ferritin   would i be considered anemic my dr wants to start supplements,anemia  ferritin  supplements
1329849,the inside my eyes are very red at the bottom on the lid bit inside the wry its like its filled with blood in colour my eyes arent sore what is it,
133022,i have yellow vomit  diarrhea with mucus or film on top  and i also am having chills and severe stomach cramps,diarrhea  vomiting  loose stools  stomach cramps  dehydration  dysentery  yellow vomit  emesis
1330249,pale white non sticky and curdle discharge i am expecting my periods in 1 week  had mid cycle spotting after sex  having pregnant symptoms  am i preggo,sex
1330278,can stress and anxiety cause pain and pressure in chest above left breast  pcp says heart ok,stress  feeling anxious  anxiety
1330366,molar is very painful when biting  jaw and lymph nodes hurt and swollen would extraction solve my problem had a root canal on same tooth already,root canal  human bite
1330367,if my boyfriend nuts on my butt and i take my fingers and put the sperm into my vagina while ovulating will that get me pregnant  we did this 4times,ovulation  pregnancy  sperm
1330758,almost 36w pregnant  nausea followed by vomiting  lower leg cramps  tummy tightening  and back pain plus constant heartburn labor flu,vomiting  fl  heartburn  nausea  legs cramping  indigestion  back pain  pain in the back  pregnancy  emesis
1330941,itchy rash on tops of feet and arms im thinking its allergies but not sure  they are red bumps  some look a little blistery with a clear fluid,skin blisters  allergic reaction  skincare
1331297,mild neck pain  moderate wrist and arm pain   random twitching in thumb  pointer  middle  and ring fingers,arm pain  neck pain  twitching
1331481,right knee feels like it might give out when at a 45 degree angle ie climbing up or down stairs able to do leg curls and bball no problem serious,
1331631,tonight i hurt my ankle when i was playing soccer i can move my ankle but it hurts when i walk no it i dont know how i hurt my ankle bye,
1331857,what would cause chronic pain in lower back and r leg 25 years: sharp pain  tingling  numbness  weakness  purple color in r leg at times  cramping in calf  severe flare ups at times  tender touch,chronic pain  persistent pain  numbness  tingling
1331875,experiencing abdominal pain 3 days ago along with nausea  vomiting  sharp cramps  also spotting an its pink already had my cycle 4 26 14  5 1 14,vomiting  abdominal pain  nausea  abdominal discomfort  belly pain  emesis  nausea and vomiting  menstrual cycle
1332338,can a tension headache at the back of the skull and a tender left side of neck be related to slight vertigo when moving head quickly if not  ideas,dizziness  headache  stress headache  tension headache  vertigo
1332409,what causes a stretching  vibrating sensation directly between breastslasts 5 secondsnot a palpitationno painpcp says heart okfear cardiac issue,palpitation
1332480,slight blood when i wipe  lasted about a day or so ovulated on the 16th messed around on the 11thnext period the 30th implantation bleeding,ovulation
1332619,im on bc pill  had unprotected sex 9 days ago but he pulled out my period should have started but had light brownish discharge instead pregnant,sex  pregnancy  oral contraceptive  menstrual period  menstrual cycle
1332648,colored spots in vision that come and go daily seen neurologist  pcp and had eye exam  mri eeg blood work all normal what could be going on,neurology  vision  spots in vision  mri  magnetic resonance imaging  eye exam  eeg
1332667,how long after missed period does the  pregnancy hormone take for it to be detected on at home pregnancy test,missed period  pregnancy test  pregnancy  hormone  home pregnancy test
1332868,i have pain in my ankle when i walk up stairs and sometime whole walking there also seems to be some swelling it happen to my left now my right foot,
1332977,ive just been to the toilet and bright red blood was on the toilet paper and my stools were black with streaks of blood i have a stomach ulcer,stomach ulcer  ulceration  peptic ulcer  gastric ulcer  feces
